Ratio,Run,Phase,Tree,Metric,Value
100,29,Insert,RB Tree,Path,10268
100,29,Insert,WAVL Tree,Path,17775
100,29,Delete,RB Tree,Rotations,3748
100,29,Delete,WAVL Tree,Rotations,3679
100,29,Delete,RB Tree,Path,7211
100,29,Delete,WAVL Tree,Path,8154
100,30,Insert,RB Tree,Rotations,5900
100,30,Insert,WAVL Tree,Rotations,6968
100,30,Insert,RB Tree,Path,10250
100,30,Insert,WAVL Tree,Path,17793
100,30,Delete,RB Tree,Rotations,3829
100,30,Delete,WAVL Tree,Rotations,3662
100,30,Delete,RB Tree,Path,7305
100,30,Delete,WAVL Tree,Path,8208
100,31,Insert,RB Tree,Rotations,5794
100,31,Insert,WAVL Tree,Rotations,6990
100,31,Insert,RB Tree,Path,10232
100,31,Insert,WAVL Tree,Path,17856
100,31,Delete,RB Tree,Rotations,3903
100,31,Delete,WAVL Tree,Rotations,3692
100,31,Delete,RB Tree,Path,7293
100,31,Delete,WAVL Tree,Path,8169
100,32,Insert,RB Tree,Rotations,5870
100,32,Insert,WAVL Tree,Rotations,7010
100,32,Insert,RB Tree,Path,10234
100,32,Insert,WAVL Tree,Path,17819
100,32,Delete,RB Tree,Rotations,3725
100,32,Delete,WAVL Tree,Rotations,3747
100,32,Delete,RB Tree,Path,7211
100,32,Delete,WAVL Tree,Path,8136
100,33,Insert,RB Tree,Rotations,5956
100,33,Insert,WAVL Tree,Rotations,7125
100,33,Insert,RB Tree,Path,10304
100,33,Insert,WAVL Tree,Path,18005
100,33,Delete,RB Tree,Rotations,3743
100,33,Delete,WAVL Tree,Rotations,3654
100,33,Delete,RB Tree,Path,7280
100,33,Delete,WAVL Tree,Path,8349
100,34,Insert,RB Tree,Rotations,5935
100,34,Insert,WAVL Tree,Rotations,7109
100,34,Insert,RB Tree,Path,10230
100,34,Insert,WAVL Tree,Path,17934
100,34,Delete,RB Tree,Rotations,3769
100,34,Delete,WAVL Tree,Rotations,3805
100,34,Delete,RB Tree,Path,7244
100,34,Delete,WAVL Tree,Path,8166
100,35,Insert,RB Tree,Rotations,5821
100,35,Insert,WAVL Tree,Rotations,6995
100,35,Insert,RB Tree,Path,10198
100,35,Insert,WAVL Tree,Path,17836
100,35,Delete,RB Tree,Rotations,3799
100,35,Delete,WAVL Tree,Rotations,3673
100,35,Delete,RB Tree,Path,7246
100,35,Delete,WAVL Tree,Path,8246
100,36,Insert,RB Tree,Rotations,5820
100,36,Insert,WAVL Tree,Rotations,7023
100,36,Insert,RB Tree,Path,10254
100,36,Insert,WAVL Tree,Path,17852
100,36,Delete,RB Tree,Rotations,3717
100,36,Delete,WAVL Tree,Rotations,3628
100,36,Delete,RB Tree,Path,7244
100,36,Delete,WAVL Tree,Path,8253
100,37,Insert,RB Tree,Rotations,5813
100,37,Insert,WAVL Tree,Rotations,6948
100,37,Insert,RB Tree,Path,10300
100,37,Insert,WAVL Tree,Path,17773
100,37,Delete,RB Tree,Rotations,3847
100,37,Delete,WAVL Tree,Rotations,3579
100,37,Delete,RB Tree,Path,7301
100,37,Delete,WAVL Tree,Path,8255
100,38,Insert,RB Tree,Rotations,5864
100,38,Insert,WAVL Tree,Rotations,7056
100,38,Insert,RB Tree,Path,10144
100,38,Insert,WAVL Tree,Path,17819
100,38,Delete,RB Tree,Rotations,3824
100,38,Delete,WAVL Tree,Rotations,3677
100,38,Delete,RB Tree,Path,7207
100,38,Delete,WAVL Tree,Path,8225
100,39,Insert,RB Tree,Rotations,5693
100,39,Insert,WAVL Tree,Rotations,6763
100,39,Insert,RB Tree,Path,10236
100,39,Insert,WAVL Tree,Path,17756
100,39,Delete,RB Tree,Rotations,3826
100,39,Delete,WAVL Tree,Rotations,3638
100,39,Delete,RB Tree,Path,7279
100,39,Delete,WAVL Tree,Path,8271
100,40,Insert,RB Tree,Rotations,5747
100,40,Insert,WAVL Tree,Rotations,6976
100,40,Insert,RB Tree,Path,10140
100,40,Insert,WAVL Tree,Path,17781
100,40,Delete,RB Tree,Rotations,3712
100,40,Delete,WAVL Tree,Rotations,3743
100,40,Delete,RB Tree,Path,7154
100,40,Delete,WAVL Tree,Path,8207
100,41,Insert,RB Tree,Rotations,5875
100,41,Insert,WAVL Tree,Rotations,7088
100,41,Insert,RB Tree,Path,10192
100,41,Insert,WAVL Tree,Path,17952
100,41,Delete,RB Tree,Rotations,3710
100,41,Delete,WAVL Tree,Rotations,3907
100,41,Delete,RB Tree,Path,7221
100,41,Delete,WAVL Tree,Path,8236
100,42,Insert,RB Tree,Rotations,5857
100,42,Insert,WAVL Tree,Rotations,7009
100,42,Insert,RB Tree,Path,10408
100,42,Insert,WAVL Tree,Path,17857
100,42,Delete,RB Tree,Rotations,3765
100,42,Delete,WAVL Tree,Rotations,3700
100,42,Delete,RB Tree,Path,7330
100,42,Delete,WAVL Tree,Path,8289
100,43,Insert,RB Tree,Rotations,5787
100,43,Insert,WAVL Tree,Rotations,6886
100,43,Insert,RB Tree,Path,10274
100,43,Insert,WAVL Tree,Path,17740
100,43,Delete,RB Tree,Rotations,3811
100,43,Delete,WAVL Tree,Rotations,3745
100,43,Delete,RB Tree,Path,7280
100,43,Delete,WAVL Tree,Path,8184
100,44,Insert,RB Tree,Rotations,5869
100,44,Insert,WAVL Tree,Rotations,6979
100,44,Insert,RB Tree,Path,10216
100,44,Insert,WAVL Tree,Path,17823
100,44,Delete,RB Tree,Rotations,3758
100,44,Delete,WAVL Tree,Rotations,3720
100,44,Delete,RB Tree,Path,7228
100,44,Delete,WAVL Tree,Path,8273
100,45,Insert,RB Tree,Rotations,5835
100,45,Insert,WAVL Tree,Rotations,6922
100,45,Insert,RB Tree,Path,10300
100,45,Insert,WAVL Tree,Path,17713
100,45,Delete,RB Tree,Rotations,3835
100,45,Delete,WAVL Tree,Rotations,3630
100,45,Delete,RB Tree,Path,7313
100,45,Delete,WAVL Tree,Path,8193
100,46,Insert,RB Tree,Rotations,5832
100,46,Insert,WAVL Tree,Rotations,7007
100,46,Insert,RB Tree,Path,10254
100,46,Insert,WAVL Tree,Path,17878
100,46,Delete,RB Tree,Rotations,3742
100,46,Delete,WAVL Tree,Rotations,3666
100,46,Delete,RB Tree,Path,7247
100,46,Delete,WAVL Tree,Path,8347
100,47,Insert,RB Tree,Rotations,5894
100,47,Insert,WAVL Tree,Rotations,7032
100,47,Insert,RB Tree,Path,10320
100,47,Insert,WAVL Tree,Path,17893
100,47,Delete,RB Tree,Rotations,3889
100,47,Delete,WAVL Tree,Rotations,3693
100,47,Delete,RB Tree,Path,7310
100,47,Delete,WAVL Tree,Path,8264
100,48,Insert,RB Tree,Rotations,5823
100,48,Insert,WAVL Tree,Rotations,6981
100,48,Insert,RB Tree,Path,10226
100,48,Insert,WAVL Tree,Path,17816
100,48,Delete,RB Tree,Rotations,3847
100,48,Delete,WAVL Tree,Rotations,3718
100,48,Delete,RB Tree,Path,7248
100,48,Delete,WAVL Tree,Path,8245
100,49,Insert,RB Tree,Rotations,5888
100,49,Insert,WAVL Tree,Rotations,7081
100,49,Insert,RB Tree,Path,10210
100,49,Insert,WAVL Tree,Path,17807
100,49,Delete,RB Tree,Rotations,3717
100,49,Delete,WAVL Tree,Rotations,3563
100,49,Delete,RB Tree,Path,7214
100,49,Delete,WAVL Tree,Path,8160
100,50,Insert,RB Tree,Rotations,5865
100,50,Insert,WAVL Tree,Rotations,7141
100,50,Insert,RB Tree,Path,10246
100,50,Insert,WAVL Tree,Path,17945
100,50,Delete,RB Tree,Rotations,3800
100,50,Delete,WAVL Tree,Rotations,3721
100,50,Delete,RB Tree,Path,7237
100,50,Delete,WAVL Tree,Path,8236
